Title,Date,Link,Description,Bill_Number
"Estimated Pay-As-You-Go Effects of H.R. 7946, the Veteran Service Recognition Act of 2022","Mon, 05 Dec 2022 12:35:20 -0500",https://www.cbo.gov/publication/58851,"As reported by the House Committee on the Judiciary on November 15, 2022
",H.R. 7946
"Legislation considered under suspension of the Rules of the House of Representatives during the week of December 5, 2022","Fri, 02 Dec 2022 17:24:00 -0500",https://www.cbo.gov/publication/58837,"The Majority Leader of the House of Representatives announces bills that will be considered under suspension of the rules in that chamber. CBO estimates the effects of those bills on direct spending and revenues.
",
"Estimated Pay-As-You-Go Effects of H.R. 8876, the Jackie Walorski Maternal and Child Home Visiting Reauthorization Act of 2022","Tue, 29 Nov 2022 16:02:00 -0500",https://www.cbo.gov/publication/58841,"As posted on the website of the House Committee on Rules on November 28, 2022
",H.R. 8876
"Estimated Pay-As-You-Go Effects of H.R. 4772, the Mark O’Brien VA Clothing Allowance Improvement Act","Tue, 29 Nov 2022 12:02:00 -0500",https://www.cbo.gov/publication/58838,"As Posted to the Website of the Clerk of the House on November 25, 2022
",H.R. 4772
"Estimated Pay-As-You-Go Effects of H.R. 7158, the Long-Term Care Veterans Choice Act","Tue, 29 Nov 2022 11:12:00 -0500",https://www.cbo.gov/publication/58835,"As Posted to the Website of the Clerk of the House on November 25, 2022
",H.R. 7158
"Legislation considered under suspension of the Rules of the House of Representatives during the week of November 28, 2022","Mon, 28 Nov 2022 17:00:00 -0500",https://www.cbo.gov/publication/58832,"The Majority Leader of the House of Representatives announces bills that will be considered under suspension of the rules in that chamber. CBO estimates the effects of those bills on direct spending and revenues.
",
"S. 3538, EARN IT Act of 2022","Mon, 28 Nov 2022 16:58:00 -0500",https://www.cbo.gov/publication/58834,"As ordered reported by the Senate Committee on the Judiciary on February 10, 2022
",S. 3538
"H.R. 4772, Mark O’Brien VA Clothing Allowance Improvement Act","Mon, 28 Nov 2022 12:53:00 -0500",https://www.cbo.gov/publication/58831,"As ordered reported by the House Committee on Veterans’ Affairs on November 16, 2022
",H.R. 4772
"H.R. 8610, Health Security and Countering Weapons of Mass Destruction Act","Tue, 22 Nov 2022 15:17:00 -0500",https://www.cbo.gov/publication/58829,"As ordered reported by the House Committee on Homeland Security on September 14, 2022
",H.R. 8610
"S. 4503, Intelligence Authorization Act for Fiscal Year 2023","Tue, 22 Nov 2022 11:11:00 -0500",https://www.cbo.gov/publication/58601,"As reported by the Senate Select Committee on Intelligence on July 12, 2022
",S. 4503
"H.R. 6823, Elizabeth Dole Home- and Community-Based Services for Veterans and Caregivers Act of 2022","Mon, 21 Nov 2022 13:58:00 -0500",https://www.cbo.gov/publication/58289,"As ordered reported by the House Committee on Veterans’ Affairs on July 19, 2022
",H.R. 6823
"S. 4080, Berryessa Snow Mountain National Monument Expansion Act","Mon, 21 Nov 2022 12:07:00 -0500",https://www.cbo.gov/publication/58825,"As ordered reported on July 21, 2022
",S. 4080
"S. 3685,  John P. Parker House Study Act","Mon, 21 Nov 2022 12:05:00 -0500",https://www.cbo.gov/publication/58824,"As reported on October 18, 2022
",S. 3685
"S. 3450, Sun River Hydropower Authorization Act","Mon, 21 Nov 2022 12:03:00 -0500",https://www.cbo.gov/publication/58823,"As reported on October 18, 2022
",S. 3450
"S. 3370, University of Utah Research Park Act","Mon, 21 Nov 2022 12:02:00 -0500",https://www.cbo.gov/publication/58822,"As ordered reported on July 21, 2022
",S. 3370
"S. 3338, Ste. Genevieve National Historical Park Boundary Revision Act","Mon, 21 Nov 2022 12:00:00 -0500",https://www.cbo.gov/publication/58821,"As reported on September 27, 2022
",S. 3338
"S. 3307, Wilson’s Creek National Battlefield Boundary Revision Act of 2021","Mon, 21 Nov 2022 11:58:00 -0500",https://www.cbo.gov/publication/58820,"As reported on October 18, 2022
",S. 3307
"S. 3185,	 a bill to amend the Delaware Water Gap National Recreation Area Improvement Act to extend the exception to the closure of certain roads within the Recreation Area for local businesses, and for other purposes","Mon, 21 Nov 2022 11:56:00 -0500",https://www.cbo.gov/publication/58819,"As reported on October 18, 2022
",S. 3185
"S. 3129, M.H. Dutch Salmon Greater Gila Wild and Scenic River Act","Mon, 21 Nov 2022 11:54:00 -0500",https://www.cbo.gov/publication/58817,"As ordered reported on July 21, 2022
",S. 3129
"S. 3141, New Philadelphia National Historical Park Act","Mon, 21 Nov 2022 11:54:00 -0500",https://www.cbo.gov/publication/58818,"As reported on October 18, 2022
",S. 3141
"S. 3046, Root and Stem Project Authorization Act of 2022","Mon, 21 Nov 2022 11:51:00 -0500",https://www.cbo.gov/publication/58816,"As reported on November 15, 2022
",S. 3046
"S. 2693, Salton Sea Projects Improvements Act","Mon, 21 Nov 2022 11:49:00 -0500",https://www.cbo.gov/publication/58815,"As reported on October 18, 2022
",S. 2693
"S. 2561, a bill to amend the Forest and Rangeland Renewable Resources Planning Act of 1974 and the Federal Land Policy and Management Act of 1976 to provide for circumstances under which reinitiation of consultation is not required under a land and resou","Mon, 21 Nov 2022 11:47:00 -0500",https://www.cbo.gov/publication/58814,"As reported on November 15, 2022
",S. 2561
"S. 2438, Cane River Creole National Historical Park Boundary Modification Act","Mon, 21 Nov 2022 11:44:00 -0500",https://www.cbo.gov/publication/58813,"As reported on September 21, 2022
",S. 2438
"S. 2367, Frederick Jobs and Historic Preservation Training Center Land Acquisition Act","Mon, 21 Nov 2022 11:43:53 -0500",https://www.cbo.gov/publication/58812,"As reported on September 27, 2022
",S. 2367
"S. 1718, Rosie the Riveter National Historic Park Expansion Act","Mon, 21 Nov 2022 11:41:01 -0500",https://www.cbo.gov/publication/58811,"As reported on October 18, 2022
",S. 1718
"S. 1583, Lake Tahoe Restoration Reauthorization Act","Mon, 21 Nov 2022 11:40:00 -0500",https://www.cbo.gov/publication/58810,"As reported on February 28, 2022
",S. 1583
"S. 557, Native Plant Species Pilot Program Act of 2022","Mon, 21 Nov 2022 11:39:00 -0500",https://www.cbo.gov/publication/58807,"As reported on October 18, 2022
",S. 557
"S. 1320, Chiricahua National Park Act","Mon, 21 Nov 2022 11:39:00 -0500",https://www.cbo.gov/publication/58808,"As passed by the Senate on March 31, 2022
",S. 1320
"S. 1538, Smith River National Recreation Area Expansion Act","Mon, 21 Nov 2022 11:39:00 -0500",https://www.cbo.gov/publication/58809,"As ordered reported on July 21, 2022
",S. 1538
Mental Health Care Legislation,"Mon, 21 Nov 2022 11:38:00 -0500",https://www.cbo.gov/publication/58826,"As ordered reported by the House Committee on Ways and Means on September 21, 2022
",
"H.R. 7080, Nowhere to Hide Oligarchs’ Assets Act","Thu, 17 Nov 2022 17:53:00 -0500",https://www.cbo.gov/publication/58806,"As ordered reported on March 17, 2022
",H.R. 7080
"H.R. 7196, Flexibility in Addressing Rural Homelessness Act of 2022","Thu, 17 Nov 2022 17:52:00 -0500",https://www.cbo.gov/publication/58804,"As reported on July 20, 2022
",H.R. 7196
"H.R. 7732, Strengthening the Office of the Investor Advocate Act","Thu, 17 Nov 2022 17:52:00 -0500",https://www.cbo.gov/publication/58805,"As ordered reported on May 17, 2022
",H.R. 7732
"H.R. 5912, Close the ILC Loophole Act","Thu, 17 Nov 2022 17:51:00 -0500",https://www.cbo.gov/publication/58802,"As ordered reported on June 22, 2022
",H.R. 5912
"H.R. 5913, Protecting Investors from Excessive SPACs Fees Act of 2021","Thu, 17 Nov 2022 17:51:00 -0500",https://www.cbo.gov/publication/58803,"As ordered reported on November 16, 2021
",H.R. 5913
"H.R. 4620, a bill to amend the Investment Advisers Act of 1940 to limit the exemption provided for family offices from the definition of an investment adviser, and for other purposes","Thu, 17 Nov 2022 17:50:50 -0500",https://www.cbo.gov/publication/58800,"As ordered reported on July 29, 2021
",H.R. 4620
"H.R. 4865, Registration for Index-Linked Annuities Act","Thu, 17 Nov 2022 17:50:00 -0500",https://www.cbo.gov/publication/58801,"As ordered reported on July 27, 2022
",H.R. 4865
"H.R. 4617, Order Flow Improvement Act","Thu, 17 Nov 2022 17:49:00 -0500",https://www.cbo.gov/publication/58798,"As ordered reported on July 29, 2021
",H.R. 4617
"H.R. 4619, a bill to amend the Securities Exchange Act of 1934 to prohibit trading ahead by market makers, and for other purposes","Thu, 17 Nov 2022 17:49:00 -0500",https://www.cbo.gov/publication/58799,"As ordered reported on July 29, 2021
",H.R. 4619
"H.R. 2965, Naomi Schwartz Safe Parking Act of 2022","Thu, 17 Nov 2022 17:48:00 -0500",https://www.cbo.gov/publication/58797,"As ordered reported on July 27, 2022
",H.R. 2965
"H.R. 2620, Investor Choice Act of 2021","Thu, 17 Nov 2022 17:48:00 -0500",https://www.cbo.gov/publication/58796,"As ordered reported on November 16, 2021
",H.R. 2620
"H.R. 68, Housing Fairness Act of 2022","Thu, 17 Nov 2022 17:47:00 -0500",https://www.cbo.gov/publication/58795,"As ordered reported on June 22, 2022
",H.R. 68
"H.R. 6737, Flint Registry Reauthorization Act","Thu, 17 Nov 2022 14:29:00 -0500",https://www.cbo.gov/publication/58792,"As ordered reported on September 21, 2022
",H.R. 6737
"H.R. 3962, SECURE Notarization Act of 2022","Thu, 17 Nov 2022 14:28:00 -0500",https://www.cbo.gov/publication/58790,"As passed by the House of Representatives on July 27, 2022
",H.R. 3962
"H.R. 5441, PAST Act of 2021","Thu, 17 Nov 2022 14:28:00 -0500",https://www.cbo.gov/publication/58791,"As passed by the House of Representatives on November 14, 2022
",H.R. 5441
"H.R. 3078, Pipeline and LNG Facility Cybersecurity Preparedness Act","Thu, 17 Nov 2022 14:27:00 -0500",https://www.cbo.gov/publication/58789,"As ordered reported on June 10, 2021
",H.R. 3078
"S. 4357, Maritime Administration Authorization Act for Fiscal Year 2023","Wed, 16 Nov 2022 15:37:00 -0500",https://www.cbo.gov/publication/58788,"As ordered reported on June 22, 2022
",S. 4357
"S. 4246, AAIM Act","Wed, 16 Nov 2022 15:26:00 -0500",https://www.cbo.gov/publication/58786,"As ordered reported on May 25, 2022
",S. 4246
"S. 4321, Save Our Seas 2.0 Amendments Act","Wed, 16 Nov 2022 15:26:00 -0500",https://www.cbo.gov/publication/58787,"As ordered reported on June 22, 2022
",S. 4321
"S. 3196, Improving Protections for Midshipmen Act","Wed, 16 Nov 2022 15:25:00 -0500",https://www.cbo.gov/publication/58784,"As ordered reported on December 15, 2021
",S. 3196
"S. 3692, NET Act","Wed, 16 Nov 2022 15:25:00 -0500",https://www.cbo.gov/publication/58785,"As ordered reported on May 11, 2022
",S. 3692
"S. 2068, Minority Business Development Act of 2021","Wed, 16 Nov 2022 15:24:00 -0500",https://www.cbo.gov/publication/58782,"As reported on December 17, 2021
",S. 2068
"S. 2510,	 Preventing HEAT Illness and Deaths Act of 2021","Wed, 16 Nov 2022 15:24:00 -0500",https://www.cbo.gov/publication/58783,"As ordered reported on June 22, 2022
",S. 2510
"S. 4430, Interagency Patent Coordination and Improvement Act of 2022","Tue, 15 Nov 2022 11:09:00 -0500",https://www.cbo.gov/publication/58778,"As reported on August 2, 2022
",S. 4430
"S. 4524, Speak Out Act","Tue, 15 Nov 2022 11:09:00 -0500",https://www.cbo.gov/publication/58779,"As passed by the Senate on September 29, 2022
",S. 4524
"S. 4003, Law Enforcement De-Escalation Training Act of 2022","Tue, 15 Nov 2022 11:08:00 -0500",https://www.cbo.gov/publication/58777,"As passed by the Senate on August 1, 2022
",S. 4003
"S. 3846, Justice and Mental Health Collaboration Reauthorization Act of 2022","Tue, 15 Nov 2022 11:07:00 -0500",https://www.cbo.gov/publication/58775,"As passed by the Senate on June 23, 2022
",S. 3846
"S. 3860, Invest to Protect Act of 2022","Tue, 15 Nov 2022 11:07:00 -0500",https://www.cbo.gov/publication/58776,"As passed by the Senate on August 1, 2022
",S. 3860
"S. 2340, Daniel Anderl Judicial Security and Privacy Act of 2021","Tue, 15 Nov 2022 11:06:00 -0500",https://www.cbo.gov/publication/58774,"As reported on December 16, 2021
",S. 2340
"S. 673, Journalism Competition and Preservation Act of 2022","Tue, 15 Nov 2022 11:05:00 -0500",https://www.cbo.gov/publication/58773,"As ordered reported on September 22, 2022
",S. 673
"H.R. 6654, CASC Act","Mon, 14 Nov 2022 17:09:00 -0500",https://www.cbo.gov/publication/58748,"As ordered reported by the House Committee on Natural Resources on July 13, 2022
",H.R. 6654
"H.R. 3600, Route 66 National Historic Trail Designation Act","Mon, 14 Nov 2022 17:00:00 -0500",https://www.cbo.gov/publication/58765,"As ordered reported on November 17, 2021
",H.R. 3600
"H.R. 4648, Cane River Creole National Historical Park Boundary Modification Act","Mon, 14 Nov 2022 17:00:00 -0500",https://www.cbo.gov/publication/58766,"As ordered reported on November 17, 2021
",H.R. 4648
"H.R. 4690, Sustaining America’s Fisheries for the Future Act of 2021","Mon, 14 Nov 2022 17:00:00 -0500",https://www.cbo.gov/publication/58767,"As ordered reported on September 29, 2022
",H.R. 4690
"H.R. 5444, Truth and Healing Commission on Indian Boarding School Policies Act","Mon, 14 Nov 2022 16:59:00 -0500",https://www.cbo.gov/publication/58768,"As ordered reported on June 15, 2022
",H.R. 5444
"H.R. 6438, Dearfield Study Act","Mon, 14 Nov 2022 16:58:00 -0500",https://www.cbo.gov/publication/58769,"As ordered reported on July 20, 2022
",H.R. 6438
"H.R. 6442, PACTS Act","Mon, 14 Nov 2022 16:58:00 -0500",https://www.cbo.gov/publication/58770,"As ordered reported on July 13, 2022
",H.R. 6442
"H.R. 6799, John P. Parker House Study Act","Mon, 14 Nov 2022 16:57:00 -0500",https://www.cbo.gov/publication/58771,"As ordered reported on July 20, 2022
",H.R. 6799
"H.R. 7496, a bill to direct the Secretary of the Interior to install a plaque at the peak of Ram Head in the Virgin Islands National Park on St. John, United States Virgin Islands, to commemorate the slave rebellion that began on St. John in 1733","Mon, 14 Nov 2022 16:56:00 -0500",https://www.cbo.gov/publication/58772,"As ordered reported on July 13, 2022
",H.R. 7496
"H.R. 7075, Ukrainian Independence Park Act of 2022","Mon, 14 Nov 2022 16:55:00 -0500",https://www.cbo.gov/publication/58749,"As ordered reported by the House Committee on Natural Resources on June 15, 2022
",H.R. 7075
"H.R. 6201, National Liberty Memorial Preservation Act","Mon, 14 Nov 2022 16:54:00 -0500",https://www.cbo.gov/publication/58747,"As reported by the Senate Committee on Energy and Natural Resources on September 27, 2022
",H.R. 6201
"H.R. 6434, Japanese American World War II History Network Act","Mon, 14 Nov 2022 16:53:00 -0500",https://www.cbo.gov/publication/58746,"As reported by the Senate Committee on Energy and Natural Resources on September 27, 2022
",H.R. 6434
"Legislation considered under suspension of the Rules of the House of Representatives during the week of November 14, 2022","Mon, 14 Nov 2022 11:14:00 -0500",https://www.cbo.gov/publication/58715,"The Majority Leader of the House of Representatives announces bills that will be considered under suspension of the rules in that chamber. CBO estimates the effects of those bills on direct spending and revenues.
",
"H.R. 3826, Platform Competition and Opportunity Act of 2021","Thu, 10 Nov 2022 16:22:00 -0500",https://www.cbo.gov/publication/58751,"As ordered reported by the House Committee on the Judiciary on June 24, 2021
",H.R. 3826
"H.R. 4990, ITS Codification Act","Thu, 10 Nov 2022 16:21:00 -0500",https://www.cbo.gov/publication/58750,"As passed by the House of Representatives on July 27, 2022
",H.R. 4990
"H.R. 8770, Expanding the VOTE Act","Thu, 10 Nov 2022 14:47:00 -0500",https://www.cbo.gov/publication/58758,"As ordered reported by the House Committee on the Judiciary on September 21, 2022
",H.R. 8770
"H.R. 5651, Fresh Start Act of 2021","Thu, 10 Nov 2022 14:45:00 -0500",https://www.cbo.gov/publication/58759,"As ordered reported by the House Committee on the Judiciary on September 21, 2022
",H.R. 5651
"H.R. 8227, Speak Out Act of 2022","Thu, 10 Nov 2022 14:44:00 -0500",https://www.cbo.gov/publication/58760,"As ordered reported by the House Committee on the Judiciary on July 13, 2022
",H.R. 8227
"S. 3742, Recycling Infrastructure and Accessibility Act of 2022","Thu, 10 Nov 2022 14:43:00 -0500",https://www.cbo.gov/publication/58761,"As passed by the Senate on July 28, 2022
",S. 3742
"S. 3743, Recycling and Composting Accountability Act","Thu, 10 Nov 2022 14:43:00 -0500",https://www.cbo.gov/publication/58762,"As passed by the Senate on July 28, 2022
",S. 3743
"S. 4466, Peace Corps Reauthorization Act of 2022","Thu, 10 Nov 2022 14:40:02 -0500",https://www.cbo.gov/publication/58581,"As ordered reported by the Senate Committee on Foreign Relations on July 21, 2022
",S. 4466
"S. 4913, Securing Open Source Software Act of 2022","Wed, 09 Nov 2022 16:32:00 -0500",https://www.cbo.gov/publication/58620,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on September 28, 2022
",S. 4913
"S. 4465, Offices of Countering Weapons of Mass Destruction and Health Security Act of 2022","Wed, 09 Nov 2022 15:54:00 -0500",https://www.cbo.gov/publication/58744,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on August 3, 2022
",S. 4465
"S. 4572, Non-Intrusive Inspection Expansion Act","Wed, 09 Nov 2022 15:53:00 -0500",https://www.cbo.gov/publication/58743,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on August 3, 2022
",S. 4572
"H.R. 2662, IG Independence and Empowerment Act","Wed, 09 Nov 2022 11:19:00 -0500",https://www.cbo.gov/publication/58716,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on November 3, 2021
",H.R. 2662
"H.R. 3544, COVS Act","Wed, 09 Nov 2022 11:18:00 -0500",https://www.cbo.gov/publication/58717,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on September 28, 2022
",H.R. 3544
"S. 1330, Facilitating Federal Employee Reskilling Act","Wed, 09 Nov 2022 11:17:00 -0500",https://www.cbo.gov/publication/58718,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on May 12, 2021
",S. 1330
"S. 1877, Hazard Eligibility and Local Projects Act","Wed, 09 Nov 2022 11:16:00 -0500",https://www.cbo.gov/publication/58719,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on August 3, 2022
",S. 1877
"S. 2902, Federal Information Security Modernization Act of 2021","Wed, 09 Nov 2022 11:16:00 -0500",https://www.cbo.gov/publication/58720,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on October 6, 2021
",S. 2902
"S. 3423, Chance to Compete Act of 2022","Wed, 09 Nov 2022 11:15:00 -0500",https://www.cbo.gov/publication/58721,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on February 2, 2022
",S. 3423
"S. 3531, National Climate Adaptation and Resilience Strategy Act of 2022","Wed, 09 Nov 2022 11:14:00 -0500",https://www.cbo.gov/publication/58722,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on September 28, 2022
",S. 3531
"S. 4128, Improving Government for America’s Taxpayers Act","Wed, 09 Nov 2022 11:14:00 -0500",https://www.cbo.gov/publication/58723,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on May 25, 2022
",S. 4128
"S. 4167, Federal Agency Performance Act of 2022","Wed, 09 Nov 2022 11:13:00 -0500",https://www.cbo.gov/publication/58724,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on May 25, 2022
",S. 4167
"S. 4326, Transnational Criminal Investigative Unit Stipend Act","Wed, 09 Nov 2022 11:12:00 -0500",https://www.cbo.gov/publication/58725,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on August 3, 2022
",S. 4326
"S. 4399, All-American Flag Act","Wed, 09 Nov 2022 11:11:00 -0500",https://www.cbo.gov/publication/58726,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on September 28, 2022
",S. 4399
"S. 4488, Global Catastrophic Risk Management Act of 2022","Wed, 09 Nov 2022 11:11:00 -0500",https://www.cbo.gov/publication/58728,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on August 3, 2022
",S. 4488
"S. 4516, Combating Obstructive National Security Underreporting of Legitimate Threats (CONSULT) Act of 2022","Wed, 09 Nov 2022 11:10:00 -0500",https://www.cbo.gov/publication/58729,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on August 3, 2022
",S. 4516
"S. 4611, IMPACTT Human Trafficking Act","Wed, 09 Nov 2022 11:09:00 -0500",https://www.cbo.gov/publication/58730,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on August 3, 2022
",S. 4611
"S. 4623, AGILE Procurement Act of 2022","Wed, 09 Nov 2022 11:08:00 -0500",https://www.cbo.gov/publication/58731,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on August 3, 2022
",S. 4623
"S. 4629, Federal Data Center Enhancement Act of 2022","Wed, 09 Nov 2022 11:07:00 -0500",https://www.cbo.gov/publication/58732,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on August 3, 2022
",S. 4629
"S. 4645, Enhancing DHS Drug Seizures Act","Wed, 09 Nov 2022 11:07:00 -0500",https://www.cbo.gov/publication/58733,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on August 3, 2022
",S. 4645
"S. 4687, Safeguarding the Homeland From the Threats Posed by Unmanned Aircraft Systems Act of 2022","Wed, 09 Nov 2022 11:06:00 -0500",https://www.cbo.gov/publication/58734,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on August 3, 2022
",S. 4687
"S. 4816, Access for Veterans to Records Act of 2022","Wed, 09 Nov 2022 11:05:00 -0500",https://www.cbo.gov/publication/58735,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on September 28, 2022
",S. 4816
"S. 4828, Governmentwide Executive Councils Administration and Performance Improvement Act","Wed, 09 Nov 2022 11:04:00 -0500",https://www.cbo.gov/publication/58736,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on September 28, 2022
",S. 4828
"S. 4882, Fire Grants and Safety Act","Wed, 09 Nov 2022 11:04:00 -0500",https://www.cbo.gov/publication/58737,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on September 28, 2022
",S. 4882
"S. 4893, Lobbying Disclosure Improvement Act","Wed, 09 Nov 2022 11:03:00 -0500",https://www.cbo.gov/publication/58738,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on September 28, 2022
",S. 4893
"S. 4894, Improving Government Efficiency and Workforce Development Through Federal Executive Boards Act of 2022","Wed, 09 Nov 2022 11:02:00 -0500",https://www.cbo.gov/publication/58739,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on September 28, 2022
",S. 4894
"S. 4902, Invent Here, Make Here for Homeland Security Act","Wed, 09 Nov 2022 11:01:00 -0500",https://www.cbo.gov/publication/58740,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on September 28, 2022
",S. 4902
"S. 4908, Strengthening Agency Management and Oversight of Software Assets Act","Wed, 09 Nov 2022 11:01:00 -0500",https://www.cbo.gov/publication/58741,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on September 28, 2022
",S. 4908
"S. 4919, Protecting the Border From Unmanned Aircraft Systems Act","Wed, 09 Nov 2022 11:00:00 -0500",https://www.cbo.gov/publication/58742,"As ordered reported by the Senate Committee on Homeland Security and Government Affairs on September 28, 2022
",S. 4919
"S. 2130, Reinvesting in Shoreline Economies and Ecosystems Act of 2022","Mon, 07 Nov 2022 16:19:00 -0500",https://www.cbo.gov/publication/58714,"As ordered reported by the Senate Committee on Energy and Natural Resources on July 21, 2022
",S. 2130
"H.R. 5195, Native American Housing Assistance and Self-Determination Reauthorization Act of 2021","Mon, 07 Nov 2022 16:17:00 -0500",https://www.cbo.gov/publication/58713,"As ordered reported by the House Committee on Financial Services on September 15, 2021
",H.R. 5195
"H.R. 404, Driftnet Modernization and Bycatch Reduction Act","Mon, 07 Nov 2022 16:14:00 -0500",https://www.cbo.gov/publication/58712,"As ordered reported by the House Committee on Natural Resources on November 17, 2021
",H.R. 404
"H.R. 7195, To provide for certain whistleblower incentives and protections","Mon, 07 Nov 2022 16:12:00 -0500",https://www.cbo.gov/publication/58711,"As reported by the House Committee on Financial Services on July 20, 2022
",H.R. 7195
"H.R. 8466, Chai Suthammanont Healthy Federal Workplaces Act of 2022","Fri, 04 Nov 2022 13:27:00 -0400",https://www.cbo.gov/publication/58685,"As passed by the House of Representatives on September 29, 2022
",H.R. 8466
"S. 3510, Disaster Resiliency Planning Act","Fri, 04 Nov 2022 13:27:00 -0400",https://www.cbo.gov/publication/58686,"As ordered reported by the House Committee on Oversight and Reform on September 20, 2022
",S. 3510
"H.R. 8325, Preventing Personal Conflicts of Interest in Federal Acquisition Act","Fri, 04 Nov 2022 13:26:00 -0400",https://www.cbo.gov/publication/58684,"As ordered reported by the House Committee on Oversight and Reform on July 20, 2022
",H.R. 8325
